"","channel_name","location","channel_id","lat_long2","no_videos","wordcount","mean_syl_sec","latitude","longitude","scaled_count","local_gvalues1","local_gvalues5","local_gvalues10","local_gvalues25","local_gvalues50","inv_dist200","inv_dist1000"
"1 267","City of Kerrville - Government","Kerrville, Texas","UCRt2JqXbobR1471dyOn5MJA","(30.0469117, -99.1409022)",198,1337653,5.09443143694039,30.0469117,-99.1409022,76171.875,0.52692731740369,0.469379236626377,0.770574266561789,0.648081906695892,0.488195837219782,-0.157280103377774,0.393344118408662
"1 268","cityofsantafe","Santa Fe, New Mexico","UCTgU_rclEQSW7XN-sgaCUBA","(35.6869752, -105.937799)",266,485457,5.09435965195038,35.6869752,-105.937799,92109.375,0.0157902372445984,0.335570638792258,0.115066021668023,1.47035773869586,0.636408685141083,1.01519039899911,1.20342859964819
"1 269","City of Ashland, KY","Ashland, Kentucky","UCyq2LQ4SfzpLNVVsiOXG35w","(38.4784144, -82.63793869999999)",1,9351,5.09334174459786,38.4784144,-82.6379387,30000,-0.521126604649274,-0.394918894152641,-0.449127640572865,-0.765978179417196,-2.50752984682967,-0.670732211884665,-2.35178306665056
"1 270","City of Waverly","Waverly, Iowa","UCmAJkXjXePDZKkxPOPpeJpQ","(42.7272032, -92.4668511)",124,1331485,5.09292570911251,42.7272032,-92.4668511,58828.125,-0.296730469605098,-0.236753571858784,-0.0177420487189215,0.0379759632061514,0.0665124537320601,-0.600653858944299,-0.0555362407789152
"1 271","Laramie, Wyoming - City Government","Laramie, Wyoming","UCtoowHqhTpkeVR14Rey_VGQ","(41.3116389, -105.5918231)",44,598837,5.0925581812456,41.3116389,-105.5918231,40078.125,0.45614045215608,0.436840058906344,1.53680537221554,1.7430591554957,1.85514713720394,0.41091276731624,1.22851034490098
"1 272","City of Portage","Portage, Indiana","UCF2Ug3N2isAYPqthE20LMTQ","(41.5758707, -87.1761455)",2,11355,5.0907034734671,41.5758707,-87.1761455,30234.375,-0.680093850432014,-0.20008301457775,0.0873802140051019,0.506292257278535,-0.431137760337168,0.285720113211423,-0.287386585514319
"1 273","Washington State Auditor’s Office","Olympia, Washington","UCoqV43R7JgM1q7WWi26Sorw","(47.0358904, -122.9033286)",40,26526,5.09012096109686,47.0358904,-122.9033286,39140.625,-0.381101319713997,-0.448557390649315,-0.495736018379199,0.542748829490121,0.717462945999598,-0.445822533308059,-0.276359076548237
"1 274","City of Sunnyside Washington","Sunnyside, Washington","UC7fq6y2MjcYTA-GBSTnXiuA","(46.3237423, -120.0086538)",16,60323,5.08973198609848,46.3237423,-120.0086538,33515.625,0.236786611922921,0.514211235282097,0.346708533152492,0.326159051169007,0.818570740118937,1.43892324720484,0.857747576101832
"1 275","City of Reno","Reno, Nevada","UClQT7q90igEYqA17nm-WwhQ","(39.5296329, -119.8138027)",797,1300210,5.08913432251463,39.5296329,-119.8138027,216562.5,1.20341570731173,0.151802505095735,0.726416315622258,1.02250891649408,0.629209904439181,0,0.622136135942859
"1 276","LBTV Long Beach, CA","Long Beach, California","UC9tkCWoykFdl-Z-JHSA3ATw","(33.7700504, -118.1937395)",27,22250,5.08891628668004,33.7700504,-118.1937395,36093.75,-0.77487833628753,-0.747645973042792,-0.391586163648464,-0.798583221747998,-0.21558144887934,-0.369106442272324,-0.410970857556252
"1 277","City of Moundridge","Moundridge, Kansas","UCSnGSURxMyO02DQK17O7xJg","(38.203065, -97.5192065)",16,3243,5.08769807605276,38.203065,-97.5192065,33515.625,-0.571273971439946,-1.23843767253881,-0.0864973223433758,0.548503858647534,1.081037736768,-1.2016132650721,-0.0341898347467503
"1 278","Hoover, Alabama","Hoover, Alabama","UCEtvZ4p5toQc9p3XH2OTm9g","(33.4053867, -86.8113781)",58,26951,5.08753309744309,33.4053867,-86.8113781,43359.375,-0.838820584558394,-1.3733544663135,-1.22399815250248,-1.87423514525443,-3.05853834745137,-1.1419649930747,-2.47746261223264
"1 279","City of Little Rock","Little Rock, Arkansas","UCoRn4kpi78zlnEN6deMwlQw","(34.7464809, -92.28959479999999)",291,1825110,5.0868855677823,34.7464809,-92.2895948,97968.75,-1.93635486600387,-1.5301938067996,-1.1114452919542,-2.62247676847574,-1.44090134840305,-1.78860938636175,-2.54776942565507
"1 280","CSBTV20","California, US","UC0MKBRS7teISJ5iGufoc_Iw","(36.778261, -119.4179324)",7,154034,5.0861438674123,36.778261,-119.4179324,31406.25,0.466901592145038,0.343435391254164,0.250358313488301,0.848501114429062,-0.050404452997392,0.0881962218574971,0.408379321531656
"1 281","City of La Quinta","La Quinta, California","UCG54GVUvLwUvZPCx596LbkQ","(33.6633573, -116.3100095)",6,1916,5.08570591287651,33.6633573,-116.3100095,31171.875,-1.09523969566396,0.262512867172683,-0.158512456430811,-0.91043593047744,-0.429964248733358,0.139228968383341,-0.355590145008189
"1 282","LNKTV City","Lincoln, Nebraska","UCeRPazmGKkWc28SK3si9xWA","(40.813616, -96.7025955)",746,4367613,5.08570163314852,40.813616,-96.7025955,204609.375,0.221534498106549,1.55847874799286,0.217466214440074,-1.8382555845856,-1.26798247379546,1.88384993250095,0.765088348213306
"1 283","Troy Michigan","Troy, Michigan","UCm0tMiLQNPvL4Sz0CTjVYFg","(42.6064095, -83.1497751)",166,1791602,5.08439209373148,42.6064095,-83.1497751,68671.875,-0.633680574644947,-0.889896487118371,0.169931396836,-0.523726659510112,0.39791035225197,-0.460554856219908,-0.627239770535933
"1 284","City of Freeport ILL","Freeport, Illinois","UCPtSul497oxrsjhrn_qhiMw","(42.2966861, -89.6212271)",26,214312,5.08205807257627,42.2966861,-89.6212271,35859.375,-1.63075811187876,-0.458049906043913,-0.959480727489627,-0.701436662543667,-0.143902936217639,-0.991493581576951,-0.837620423204098
"1 285","Clean Water Initiative","Vermont, US","UCcE3IVErioHtVMqAeBLVDZQ","(44.5588028, -72.57784149999999)",32,199412,5.08161246712175,44.5588028,-72.5778415,37265.625,-0.471526604729366,-0.191394676950251,-0.0227170907299326,-0.426079754561689,-0.525735100279191,-0.109516473423152,-0.0987431092483734
"1 286","Watch Berkeley Gov","Berkeley, California","UCHiRuLn-_8Fk1XMK8W7oP3w","(37.8715926, -122.272747)",159,1377035,5.08145641803808,37.8715926,-122.272747,67031.25,0.476351624566586,0.586749699916766,0.368175066916508,0.662301791236119,-0.0361038499781619,0.591670582514445,0.57436720646297
"1 287","City of Oroville","Oroville, California","UCAoRW34swYl85UBfYqT7IbQ","(39.5137752, -121.556359)",37,343660,5.08078344411181,39.5137752,-121.556359,38437.5,0.351429451769217,0.016398948267036,0.122768737894297,0.479237338810646,0.669965726530945,0.177448007699271,0.584762972631469
"1 288","Prevention Institute","Oakland, California","UCVpEtO68Hz0k2vuHWQMJFQQ","(37.7933258, -122.2678571)",45,44621,5.07899486722257,37.7933258,-122.2678571,40312.5,0.269528015030214,0.342793356274552,0.368175066916508,0.615130222921086,-0.0361038499781619,0.593960658854218,0.535118178475568
"1 289","Washington State Government","Olympia, Washington","UCsuYgYm8vWyUNUfI3CMzuSQ","(47.037292, -122.897613)",208,881710,5.07796805417922,47.037292,-122.897613,78515.625,-1.01216754128364,-0.573501498884168,0.251651642844569,0.542748829490121,0.717462945999598,-0.15944859602435,-0.22842568998055
"1 290","City of Rochester Building Safety","Rochester, Minnesota","UCecGEc0sA9c2rr36BETWxiQ","(44.0242437, -92.43130289999999)",7,65058,5.07698458946391,44.0242437,-92.4313029,31406.25,-0.279359883338705,1.15061057162047,1.97124200074678,1.16994685492633,0.359513147073453,1.39429496772195,1.00121411158429
"1 291","City of Iola, Kansas","Iola, Kansas","UCv4LYM8hh3qeJL32-kR2moA","(37.9244799, -95.3999814)",79,648781,5.07447400267581,37.9244799,-95.3999814,48281.25,0.729986142156119,-0.25304145428183,0.492148099590889,-0.234481734441124,-0.20508537056613,-0.0259626372986024,-0.442129481013246
"1 292","Winnebago County, Iowa","Winnebago County, Iowa","UCRYede2wUgnmNZpYlSRCDDg","(43.3481922, -93.66232389999999)",43,340056,5.07365784772624,43.3481922,-93.6623239,39843.75,-0.484898913547289,-0.407785538206469,-0.245363674530175,1.00734364351707,0.0988913760809487,0.5345185089742,0.527972944684524
"1 293","Municipal Employees' Retirement System of Michigan","Lansing, Michigan","UCnyUp57EJdcQNfbrD9lm77w","(42.721095, -84.648632)",26,107967,5.0727699439785,42.721095,-84.648632,35859.375,-0.543849041420404,-0.466784727550036,-0.641040790343739,-0.155190773303617,0.302676912587481,-0.230802167747554,-0.351900337447362
"1 294","Morris Minnesota City Government","Morris, Minnesota","UCBEIGAZ0NE9wZwzveonGqgA","(45.5879479, -95.91012409999999)",3,18831,5.07149756401861,45.5879479,-95.9101241,30468.75,0.309566587654963,0.069170520699219,-0.0156877442464179,1.54843823582938,0.82521680736837,0.142452757211314,1.36334443340713
"1 295","Town of Rome Wisconsin","Nekoosa, Wisconsin","UC4c0rhMyFqU3QhLrIvqmyBA","(44.2218879, -89.8092904)",17,192489,5.07078272057641,44.2218879,-89.8092904,33750,0.633750233112916,0.350724292865885,-0.141087627580017,1.6456492046761,1.69258281708348,0.503533662295641,1.14626871219878
"1 296","Groton Municipal Television","Groton, Connecticut","UCBk-9Ahudi4nbh26x3jZxlA","(41.3497456, -72.0790717)",116,560488,5.07027847200309,41.3497456,-72.0790717,56953.125,-1.84200203539486,-1.81154978961556,-2.05860655016674,-1.49562077974934,0.0214370021674433,-1.96968364769079,-1.77936392564891
"1 297","City of Midland, Michigan","Midland, Michigan","UCjShycow9Ksl3jU9N8lVfPQ","(43.6155825, -84.2472116)",323,188494,5.06990084018833,43.6155825,-84.2472116,105468.75,-0.0943844066982939,0.558761661868254,0.505588095509473,0.727453397904598,0.314096954649196,0.173244502237775,0.669343550594845
"1 298","City of Columbus","Columbus, Ohio","UCfttJJ9T5_1W1JewiTJqzqA","(39.9611755, -82.99879419999999)",298,1382539,5.067516915607,39.9611755,-82.9987942,99609.375,-0.680237966135048,-0.147934899354377,0.311921979301006,-0.0731233965402359,-1.39490476985452,-0.512037596409123,-1.27373384525918
"1 299","Montgomery County TN Government","Clarksville, Tennessee","UColCy-INQM4uZSqrJCeHTGg","(36.5268057, -87.3579623)",65,446826,5.06653485738183,36.5268057,-87.3579623,45000,-0.961568308009447,0.200061378929973,-0.743103682313976,-1.88205297249188,-0.712625341027453,-0.583732454948517,-2.32331353076257
"1 300","City of Cloverdale, Cloverdale, CA","Cloverdale, California","UCDSDDT0okjoOrRhJaetPRbQ","(38.8054624, -123.0172227)",27,384146,5.0661375575963,38.8054624,-123.0172227,36093.75,-0.565161733027985,0.260571983739517,0.236061925586798,0.57556095840523,0.59503565597857,0.0666584649915583,0.221935391970665
"1 301","City of Bakersfield, CA.","Bakersfield, California","UCk3BaR0DdO7j_bZSKnIEK4w","(35.3732921, -119.0187125)",106,779529,5.06569911325933,35.3732921,-119.0187125,54609.375,0.481065502087632,0.474651622554722,-0.122307663482368,-0.432989612735702,-0.452746198364046,0.251885239020338,0.212293039889645
"1 302","Haltom City, Texas","Haltom City, Texas","UCTQ7EcoJXKB8n0Bv6tItjXQ","(32.7995738, -97.26918169999999)",2,40407,5.06229756999978,32.7995738,-97.2691817,30234.375,0.0708666179265473,0.0708666179265473,0.18476226179159,0.474712139700279,-0.00406999740299955,0.109446648526075,-0.0305641516307948
"1 303","Warren County Board of Supervisors","Vicksburg, Mississippi","UCPx4uFe9iTsgC7dZrpKfw1A","(32.353067, -90.87843620000001)",1,1119,5.06176055364212,32.353067,-90.8784362,30000,-3.27906963880567,-3.9375990179004,-3.0958780307265,-2.54802141724867,-1.598122126368,-3.73000679622133,-3.46574084271016
"1 304","Mississippi Department of Transportation","Jackson, Mississippi","UCAZJpbHAIyVea2lY2sJBvZQ","(32.3275393, -90.181474)",111,31842,5.06156053177289,32.3275393,-90.181474,55781.25,-3.89767037841547,-3.89767037841547,-3.68618673935288,-2.96809074230685,-2.47483074294047,-3.84120875251302,-3.81668184163704
"1 305","City of Park City","Park City, Kansas","UCKWmOfUwmKPzAyvzvEvhs5A","(37.8000123, -97.31837619999999)",45,416422,5.06038134778772,37.8000123,-97.3183762,40312.5,0.0302012891836708,-0.198397139275708,-0.214697986695994,0.383484251238733,-0.242588043710124,-0.00605676653926319,-0.618766667141845
"1 306","showmecity","Missouri City, Texas","UCpaZmht_7_Zvunux1zkDt0w","(29.6185669, -95.5377215)",238,444878,5.05969804713087,29.6185669,-95.5377215,85546.875,1.98687122525799,0.393131638635829,0.573577631490349,0.387251664826686,-1.04607144313327,0.633587572942867,0.241838476741672
"1 307","City of Aberdeen","Aberdeen, South Dakota","UC2WDoaiGN9nFc1Zb4pyfpyw","(45.4646985, -98.4864829)",70,348968,5.05812746078472,45.4646985,-98.4864829,46171.875,0.266224050023401,-0.231314120568442,-0.394000587770296,0.836276482723528,0.921915212846194,-0.146743540664106,1.1930636079826
"1 308","City of Santa Rosa, California","Santa Rosa, California","UChF7Zl4VNfZFm-IUdtX6B_A","(38.440429, -122.7140548)",108,1403611,5.0577668410909,38.440429,-122.7140548,55078.125,0.451906209420899,0.373160622959713,0.401607086942641,0.498425633013323,0.386625038146997,0.527107357189335,0.568314627686659
"1 309","TarrantCountyTX","Tarrant County, Texas","UCreZ2-bXXetuRiKZAtXcNNA","(32.7732044, -97.35165579999999)",38,253794,5.05753775775234,32.7732044,-97.3516558,38671.875,0.756425962302261,0.0708666179265473,0.387033202057144,0.735160928095275,0.0704743660485458,0.184050077618699,0.185356132400007
"1 310","City of Moore, Oklahoma","Moore, Oklahoma","UCak9ErtW71dyEoj7TmLlqHw","(35.3395079, -97.48670279999999)",330,848739,5.05695200947694,35.3395079,-97.4867028,107109.375,1.19738704916348,0.0984765156659151,-0.343676402854845,1.12530146527219,0.406455031351055,0.811917832923669,0.357779121631376
"1 311","City of Murfreesboro, TN - Government","Murfreesboro, Tennessee","UCbOkz_e8N4rIFiZkmWTkf8g","(35.844432, -86.393051)",1124,1955393,5.05672554574583,35.844432,-86.393051,293203.125,-0.112067879503954,-0.356878582221981,-0.684735101305173,-1.62561684381373,-1.55718506095043,-1.02520463000967,-1.99100735169991
"1 312","Falmouth Maine","Falmouth, Maine","UCHeGX1GVbkUOB-KSASNDvQw","(43.7435343, -70.2601759)",25,29363,5.05529980282345,43.7435343,-70.2601759,35625,0.476815640424865,0.0582356819802323,0.745591221847822,-0.256249251550759,-0.418715820073415,0.731414221943145,0.368287121927256
"1 313","IndianaGovernment","Indianapolis, Indiana","UCozYWNqZFDoraG0emqv5pxg","(39.76906899999999, -86.164862)",8,23512,5.05449781997453,39.769069,-86.164862,31640.625,0.0326028665029962,0.265560937651707,-0.190927285161406,0.529824167681361,-0.344830839610242,0.192785290417441,-0.724144932988503
"1 314","RevereTV","Revere, Massachusetts","UCGl4hREwgcCQxKA52C7Y_Bg","(42.410139, -71.01202540000001)",622,1676186,5.05378553211898,42.410139,-71.0120254,175546.875,0.19981752372036,-0.447651786470044,-0.64952760960423,-1.13366899467789,-0.707348988440538,-1.1119059768591,-0.643768990627216
"1 315","Default Name","New Hampshire, US","UCkEAENbr83XdYgNYXG1ZJMw","(43.1938516, -71.5723953)",1,5844,5.0533111093473,43.1938516,-71.5723953,30000,0.901069325164731,0.428724728946954,0.248496569267338,-1.14907622647413,-0.434538439039351,-0.197657821118175,0.0433109508527179
"1 316","KingCountyTV","Seattle, Washington","UCmsDL2CRIMtE1I6-eZqEx4g","(47.590017, -122.3344614)",66,234748,5.05296133138394,47.590017,-122.3344614,45234.375,-0.355364635715313,-0.724367403494844,-0.495736018379199,0.326159051169007,0.755553628362947,-0.293157450519356,-0.00579908368655075
"1 317","City of Jacksonville, Alabama","Jacksonville, Alabama","UCvjFmKc5lozHgaRQ6wB8D_Q","(33.8137125, -85.76135359999999)",83,430505,5.05292292580686,33.8137125,-85.7613536,49218.75,-1.0611529977084,-0.227998153119999,-1.8285606075325,-1.73511330029328,-1.69880642395375,-1.60739322632043,-2.2273991958831
"1 318","City of Georgetown","Georgetown, Kentucky","UCZeRkYcroXWINV1rkHVlhzw","(38.2097967, -84.55883109999999)",66,684430,5.05212459110489,38.2097967,-84.5588311,45234.375,0.637361065818544,0.541447593030191,0.531595728373671,-0.886881181926395,-1.14999238971844,0.248984121515768,-1.18500843666578
"1 319","City of Irondale Alabama Media Channel","Irondale, Alabama","UCGKMIsxUusCwlTEQpaKBs1Q","(33.5381601, -86.70721019999999)",23,88300,5.05147385039189,33.5381601,-86.7072102,35156.25,-1.28237559425159,-1.3733544663135,-0.543407279412994,-2.34075972884713,-3.12719002015442,-0.741241887657346,-2.44187712799799
"1 320","mohavecountyus","Mohave County, Arizona","UCxpmqlXxz7UYF9ol80H7dEQ","(35.2143346, -113.7632828)",17,167932,5.05127479464024,35.2143346,-113.7632828,33750,-0.815848057165582,-2.06004567325445,-1.86683686244578,-0.422809028427763,-0.247528196617591,-1.60045284948087,-0.302075536129506
"1 321","pcctv1","Clearwater, Florida","UCXRyq4zJBFhs8zpTiIGQL5Q","(27.9616958, -82.8013817)",4,1866,5.04959571014319,27.9616958,-82.8013817,30703.125,1.90205647518069,2.19418005442277,2.39319742444145,1.69748276796683,0.291821641544571,2.89349752435768,1.95207390413571
"1 322","West Virginia Judiciary","Charleston, West Virginia","UC_zHDYG-Whdzh7nQPyfsItg","(38.3368502, -81.6111525)",76,577115,5.04834620230758,38.3368502,-81.6111525,47578.125,-1.51733523619521,-1.29421553608046,-2.69474081318904,-2.26283604677813,-0.444507641219569,-1.58838198165948,-2.2893625258122
"1 323","CCG TV","Columbus, Georgia","UC3gct-vKDbdIuF1ZTAvtOhA","(32.4609764, -84.9877094)",247,1977389,5.04818131968724,32.4609764,-84.9877094,87656.25,0.0125220420178015,-0.599652781917235,-1.07822860078334,-1.43309994588743,-0.885926072137464,-0.423983942184877,-1.72781333707252
"1 324","Town of Apple Valley Utah","Apple Valley, Utah","UCxfcnSqTRCiZPLqABwMXslQ","(37.10441550000001, -113.1251775)",3,32368,5.04714289049983,37.1044155,-113.1251775,30468.75,0.219631301920077,-2.0200657891686,-1.30421102531396,-0.148125533639553,-0.26058383295039,-1.4536981068864,0.317442547127294
"1 325","DuPage County, Illinois","Dupage County, Illinois","UC45ol-gzYfebGvZ3OLhzClA","(41.8243831, -88.0900762)",30,41618,5.04713385410729,41.8243831,-88.0900762,36796.875,1.23453593361601,1.01036499332143,0.151252019872284,-0.22711737086791,-0.0517226230033527,1.19411099231915,1.13866719016908
"1 326","City of Punta Gorda","Punta Gorda, Florida","UC-Qo-k4PpXWo4IJQah6_Kqw","(26.9297836, -82.0453664)",236,1517278,5.04685944018727,26.9297836,-82.0453664,85078.125,0.825406271777455,0.739712413690592,0.717709000158438,1.69748276796683,0.291821641544571,1.92676006738847,1.40233709367763
"1 327","City of Beaumont, Ca","Beaumont, California","UCvvsX3mVAdUeT7KLJnFgHYA","(33.9294606, -116.977248)",104,1061676,5.04475556025986,33.9294606,-116.977248,54140.625,0.222580005020984,0.476014856540615,-0.557541159454381,-0.592078493558,-0.252458989791265,-0.314045923088008,-0.093101163697346
"1 328","Amherst Council Clerk","Amherst, Ohio","UCVbdl2V5DTld5jQ-TSnz5cw","(41.39825099999999, -82.227454)",87,351302,5.04390814712065,41.398251,-82.227454,50156.25,0.138849802918997,0.282819199528435,-0.345906880447094,-0.565852645566449,-0.574033624750495,-0.934298680724921,-0.815538326158246
"1 329","City of Colonial Heights, Virginia","Colonial Heights, Virginia","UC1tsRrPU64271-CaggUfUmA","(37.244039, -77.4102607)",9,18984,5.04248597339933,37.244039,-77.4102607,31875,1.0363674915516,2.41987554515134,0.291478018030779,0.869758580282639,-0.0494314502845021,1.53754897064091,0.178692297164969
"1 330","West Jordan","West Jordan, Utah","UC7Up4AfoWj0KebppgTvnLSg","(40.6096698, -111.9391031)",145,1695026,5.04168541917038,40.6096698,-111.9391031,63750,0.94931826414996,0.732304746152945,0.779914567451381,0.47316356701563,0.839224137296665,1.62190752632147,1.83867601898819
"1 331","City of Hot Springs, Arkansas Government","Hot Springs, Arkansas","UCvSlS0dSXw_50XhzT9E_kMA","(34.5037004, -93.0551795)",172,706134,5.04145423745481,34.5037004,-93.0551795,70078.125,-1.60679280586066,-1.32604856164459,-1.7426933050769,-1.66925229468339,-1.22171053074993,-1.81468772453188,-2.33938489017709
"1 332","City of Texas City","Texas City, Texas","UCdQS7VQBfII7oORQr99sh9g","(29.383845, -94.9027002)",25,20417,5.04131439257243,29.383845,-94.9027002,35625,-1.27168514284861,-0.368656359180177,0.458569293009479,-0.549502509420964,-0.814217931329061,0.168477894015558,-0.206276094279392
"1 333","cityofmesquitetexas","Mesquite, Texas","UCISuuU-1AZXnm0-k_2sfJOQ","(32.76679550000001, -96.5991593)",4,6405,5.04085560332571,32.7667955,-96.5991593,30703.125,0.105825711171349,0.152553610930906,-0.0283437417988412,0.0556222011127355,-0.623670982636342,0.350471560307562,-0.617257370278073
"1 334","HardinCountyIA","Hardin County, Iowa","UCldvOvGdfCT76xAGFpJ5u7Q","(42.4285425, -93.17796589999999)",116,397607,5.04030607362184,42.4285425,-93.1779659,56953.125,-0.660983336550698,-0.546169025728624,-1.16703199173375,0.206999527584747,-0.277337529149748,-1.13893772869058,-0.175867637739835
"1 335","Cedar City, Utah - City Council","Cedar City, Utah","UCvv1r4z0JQJjAIgeLmMGmbA","(37.6777847, -113.0610041)",34,329945,5.03956247731602,37.6777847,-113.0610041,37734.375,1.29944566774525,0.671735410769007,0.570167420205517,-0.0674413994700305,0.102580926450428,0.0512563624113993,0.888001086794697
"1 336","Essex County New York","Essex County, New Jersey","UCUTiUCto7MsxIbqK5M1rMrA","(40.7947466, -74.2648829)",106,362244,5.03753236305837,40.7947466,-74.2648829,54609.375,1.1112522765284,0.555223689509963,0.859073670897529,0.815219586824655,-0.420371015244185,1.19823328831408,0.750194313770105
"1 337","Newark City Council","Newark, Ohio","UCWZ28Fau9gZ1D0U8F2L6UKg","(40.057701, -82.4040069)",203,1184678,5.03742061149204,40.057701,-82.4040069,77343.75,-0.576382630153292,-0.558252916328521,0.202744906058525,-0.695901481865605,-1.15103145510306,-0.606359625500025,-1.58900946110488
"1 338","CityofLeagueCityTX","League City, Texas","UCRyTPtc3XEWCGGpT7ddmcJg","(29.5074538, -95.0949303)",21,4956,5.03709633079001,29.5074538,-95.0949303,34687.5,0.124105686697708,0.0292552360460228,0.0957743091921126,0.309669038545658,-0.624872088425206,0.397854956553692,0.216031966334793
"1 339","City of Stayton","Stayton, Oregon","UCVALQZk-x5ZMWOCGh_fKPtg","(44.8006775, -122.7945333)",47,459180,5.03671471163728,44.8006775,-122.7945333,40781.25,0.697614082592652,0.329879572363988,0.680160435383249,0.3058330817371,0.512164317382785,0.94971420018652,1.03940185091097
"1 340","City of Guthrie Oklahoma","Guthrie, Oklahoma","UCXgtbXE9AmzOLEYm1wxe6tg","(35.878937, -97.42531849999999)",645,2205474,5.03583696455424,35.878937,-97.4253185,180937.5,-0.553919959445451,0.106188180491684,0.868213077541086,0.369463443967553,-0.12150534944996,0.446114792078895,-0.263022977478685
"1 341","City of Sherwood Arkansas","Sherwood, Arkansas","UCF1JLn4XfEMB_403o-gj7PQ","(34.8150907, -92.2243153)",38,191536,5.03578555741221,34.8150907,-92.2243153,38671.875,-1.78580284348965,-1.3070446619534,-1.20811292004516,-1.32187147948683,-2.23693900518359,-0.447572424194695,-2.71745044120976
"1 342","City of Huntington, Indiana","Huntington, Indiana","UC8hwdT9hgRsEUzl-aPlM1vA","(40.8831011, -85.49747599999999)",5,2992,5.03390937627664,40.8831011,-85.497476,30937.5,0.637434106662269,0.430868642205736,-0.0703587576662819,0.470528903180197,0.125739175170609,0.21429708592782,-0.387226468776274
"1 343","City of Lowell","Lowell, Michigan","UCeObjQ4b9fmrV22EiBb5KSA","(42.9336426, -85.34196089999999)",172,840881,5.03328129718273,42.9336426,-85.3419609,70078.125,0.0652059739224505,-0.142544132317562,-0.235659460524035,0.631623389825503,0.82043795222537,-0.0126498232381408,0.0812122685315689
"1 344","City of Brighton, CO (KBRI-8)","Brighton, Colorado","UC7fxHV_KyittFb3M9jDbBGA","(39.9852617, -104.8205283)",86,239781,5.02996614713302,39.9852617,-104.8205283,49921.875,1.95689457315734,1.49192319446494,0.972779914146682,0.477967611108626,1.72443459990131,1.39009534280335,1.44742578786072
"1 345","City Of Cortez Council Meetings","Cortez, Colorado","UCuJXUzV7IZDST9p2BLMGA7g","(37.3503413, -108.5695371)",44,343695,5.0273898415951,37.3503413,-108.5695371,40078.125,0.499701089128338,-0.130825984449575,1.07444445284722,1.28675784217036,0.967968625687747,0,0.82386100087267
"1 346","MetroNashville","Nashville, Tennessee","UCKpWDnPeJ9IQ9Sx7AfBORhg","(36.171835, -86.78063069999999)",477,1187453,5.02619986397135,36.171835,-86.7806307,141562.5,0.635560697026348,-0.183035825445805,-0.260188102701473,-2.26103707734941,-1.47867515192075,0.362260285424934,-0.740535790354239
"1 347","City of Dover, Delaware","Dover, Delaware","UCE48l9y073rRIXVx9EbLCpA","(39.158168, -75.5243682)",23,124833,5.02480991830047,39.158168,-75.5243682,35156.25,-1.22129004681769,-0.919387160741823,-0.297604453590937,0.286748820002988,1.00691221891744,-0.305461337046332,-0.54628954336694
"1 348","Town of Waxhaw NC","Waxhaw, North Carolina","UCaVNojVBJdyFHzC1zkvhK7w","(34.9245935, -80.7434019)",86,428705,5.02434044390808,34.9245935,-80.7434019,49921.875,0.0926664911449341,-0.286980808528998,-1.88876186943834,-1.61740676685895,-1.33672226526822,-1.30821272839498,-1.54241782443523
"1 349","The Official City Of DeKalb, Illinois Municipal Government Video Channel","DeKalb, Illinois","UC_zpA4Z-yzeySUyvi44cZiQ","(41.928178, -88.7503978)",176,1696763,5.02270759913082,41.928178,-88.7503978,71015.625,-1.44473814153909,0.00252748037303561,-0.824101470954223,-0.200711301305639,0.0840624783007953,-0.428921290921568,-0.517303172470957
"1 350","PlattevilleWISC","Platteville, Wisconsin","UC6UORZ8U7NlaS3giNhyuAaA","(42.73416, -90.4784621)",88,629718,5.02020219769179,42.73416,-90.4784621,50390.625,-0.811144611933545,-0.578763453700508,-0.593560296189543,-0.879999280727046,0.187422655842267,-0.877690178855765,-0.254900056223239
"1 351","centervillecityutah","Centerville, Utah","UCqZ-L_LnFpbGbsBRKz4QFHA","(40.9180005, -111.8721601)",88,1368533,5.02004820361467,40.9180005,-111.8721601,50390.625,0.659269842487453,0.831606263151122,1.39284111078896,0.716859854519407,1.31997575900149,1.27633430239404,1.70228362336584
"1 352","City of Kingman","Kingman, Arizona","UCCefFg5UL6weXKr-wenyHVQ","(35.189443, -114.0530065)",9,26564,5.01995550683793,35.189443,-114.0530065,31875,-0.954587847685053,-1.15385610214634,-1.67365338617069,-0.796503252662056,-0.582486510830525,-1.08365272970025,-0.628354709887337
"1 353","City of Albany, Oregon","Albany, Oregon","UCbJgGQBiWbOMvpHnGbMLa8w","(44.6365107, -123.1059282)",19,44973,5.01987737166674,44.6365107,-123.1059282,34218.75,0.286327169993845,0.63812265548209,0.662355302326157,0.0216485323377469,0.512164317382785,0.764834958753293,0.710396245960582
"1 354","Provo City Council","Provo, Utah","UC1yR7j8igrjxXOR0XsCasfw","(40.233174, -111.664711)",47,475294,5.01892349988179,40.233174,-111.664711,40781.25,0.504279100640105,1.25008114852302,0.779914567451381,1.00715259999205,0.892577291787357,1.18771594071261,1.52977392399415
"1 355","WaterlooCommunityTV","Waterloo, Iowa","UCykjSisg4jbUpxXoEIOqw5A","(42.485517, -92.3334264)",347,3237035,5.01771782818597,42.485517,-92.3334264,111093.75,-0.0799824355258369,-0.196778582101458,-0.609247327748194,-1.39659687315999,0.164803851587551,-0.742980167884756,-0.304675854290913
